"ID","中文名稱","英文名稱","等級","HP","種族","體型","屬性","經驗值","職業經驗值","防禦","魔防","100%命中(僅供參考)","95%迴避(僅供參考)","掉落物","出沒地"
"1255","奈利蟲","NERAID","98","21,918","動物","小","地 1","13876","4070","100","37","353","367","奈利蟲卡片(0.01%), 日星錘[1](3詞條)(???%), 瑪哪鞭子[2](3詞條)(???%), 葡萄(1.25%), 藍色藥草(1.15%), 蚯蚓皮(25.5%), 賽依伐(5.0%), 鋁(0.19%), 鋁原石(0.9%)","bea_d01_a(西邊洞穴加露), bea_d01_b(西邊洞穴加露), bea_d01_z(西邊洞穴加露), beach_dun(西邊洞穴加露)"
"1500","苗娃佩瑞絲","PARASITE","98","20,097","植物","中","風 2","12058","3101","63","30","400","387","(服飾)印花圍巾(歸屬)(???%), 利刃之鞭(0.01%), 巨大葉子(2.5%), 柔軟的草葉(10.0%), 流星鞭子[1](0.01%), 火焰纏繞的鞭子(???%), 細長梗(19.4%), 綠芽(27.5%), 苗娃佩瑞絲卡片(0.01%), 鳳梨(4.0%)","um_fild03(汶巴拉卡拉拉森林)"
"2720","雄壯苗娃佩瑞絲","C2_PARASITE","98","200,970","植物","中","風 2","154590","46517","63","30","384","387","利刃之鞭(0.05%), 巨大葉子(12.5%), 柔軟的草葉(50.0%), 流星鞭子[1](0.05%), 細長梗(97.0%), 綠芽(100.0%), 苗娃佩瑞絲卡片(0.05%), 鳳梨(20.0%)","um_fild03(汶巴拉卡拉拉森林)"
"2861","憤怒暗黑祭司","C4_DARK_PRIEST","98","60,450","惡魔","中","不死 4","","","56","30","384","376","幸運珠鏈(0.75%), 暗黑祭司卡片(0.05%), 神之手(0.05%), 秘衣 惡德[1](0.15%), 紅色魔力礦石(11.25%), 藍色藥水(2.5%), 預言錄(0.15%), 骷髏頭(75.0%)","gl_chy_a(地下公墓), gl_chy_b(地下公墓), gl_chy_z(地下公墓), gl_chyard(地下公墓)"
"1324","寶物箱子","TREASURE_BOX1","99","1","無形","小","無 1","","","0","0","300","1468","3克拉鑽石(38.8%), 城戰白色藥水箱(4.0%), 城戰紫色藥水箱(4.0%), 城戰藍色藥水箱(4.0%), 天地樹果實(12.5%), 天地樹芽(15.0%), 老舊卡冊(5.0%)",""
"1325","寶物箱子","TREASURE_BOX2","99","1","無形","小","無 1","","","0","0","300","1468","天地樹果實(25.0%), 神秘藍箱(50.0%), 神級材料寶箱(0.05%), 組織的團結力(2.5%), 老舊卡冊(2.5%)",""
"1363","寶物箱子","TREASURE_BOX40","99","1","無形","小","無 1","","","0","0","300","1468","天地樹果實(25.0%), 神秘藍箱(50.0%), 神級材料寶箱(0.05%), 組織的團結力(2.5%), 老舊卡冊(2.5%)",""
"2288","瘋狂寶箱","GLD_TREASURE","99","20","無形","小","聖 1","","","100","0","300","1468","公會勳章(???%), 城戰白色藥水(10.0%), 城戰紫色藥水(20.0%), 城戰藍色藥水(10.0%), 城戰藍色藥水箱(0.5%), 寶物箱子(0.5%), 豐厚的公會鑄幣袋子(???%)","gld_dun01(青林湖密穴1樓), gld_dun01_2(青林湖密穴2樓), gld_dun02(露依納密穴1樓), gld_dun02_2(露依納密穴2樓), gld_dun03(巴基力雷恩密穴1樓), gld_dun03_2(巴基力雷恩密穴2樓), gld_dun04(怖立特離亞密穴1樓), gld_dun04_2(怖立特離亞密穴2樓)"
"1096","天使波利","ANGELING","100","2,172,720","天使","中","聖 4","437580","56868","93","285","390","416","(服飾)天使髮圈(歸屬)(???%), 光環(0.01%), 天使波利卡片(0.01%), 天使髮圈(0.5%), 白色藥草(10.0%), 聖職之袍[1](0.3%), 華麗金屬(0.2%), 蘋果(0.14%)","pay_f04_z(蘇克拉特沙漠), pay_fild04(蘇克拉特沙漠)"
"1120","幽靈波利","GHOSTRING","100","2,235,494","惡魔","中","念 4","259524","128018","88","72","398","411","亡者髮箍(0.5%), 幽靈波利卡片(0.01%), 枯樹枝(2.5%), 盜賊之衣[1](0.25%), 神秘藍箱(0.05%), 聖靈召喚等級5(0.5%), 華麗金屬(0.15%), 透明之布(26.68%)","maz_d03_a(迷宮森林3樓), maz_d03_b(迷宮森林3樓), maz_d03_z(迷宮森林3樓), prt_maze03(迷宮森林3樓)"
"1253","蝙蝠弓箭手","GARGOYLE","100","9,233","惡魔","中","風 3","","","98","43","375","413","剎勒空結晶(19.4%), 寧靜箭矢(10.0%), 小惡魔翅膀(2.5%), 神射手套(0.01%), 蝙蝠弓箭手卡片(0.01%), 鋁原石(1.19%), 鋼鐵鞭子[3](???%)","gl_d02_a(地下洞穴2樓), gl_d02_b(地下洞穴2樓), gl_d02_z(地下洞穴2樓), gl_dun01(地下洞穴1樓), gl_dun02(地下洞穴2樓), gl_sew01(地下水道1樓), gl_sew02(地下水道2樓), gl_sew03(地下水道3樓), gl_sew04(地下水道4樓), gl_step(樓梯迷宮), glast_01(克雷斯特漢姆)"
"1275","愛麗絲女僕","ALICE","100","9,230","人形","中","無 3","","","93","73","369","392","兩個紅色小髮帶(0.01%), 卡塔勒拳刃[2](2-3詞條)(???%), 愛麗絲女僕卡片(0.01%), 愛麗絲的圍裙(12.5%), 狂暴野貓帽子[1](???%), 玻璃鞋(0.02%), 魔物掃把(0.2%)","gl_c01_a(克雷斯特漢姆古城1樓), gl_c01_b(克雷斯特漢姆古城1樓), gl_c01_z(克雷斯特漢姆古城1樓), gl_c02_a(克雷斯特漢姆古城2樓), gl_c02_b(克雷斯特漢姆古城2樓), gl_c02_z(克雷斯特漢姆古城2樓), gl_cas01(克雷斯特漢姆古城1樓), gl_cas02(克雷斯特漢姆古城2樓), gl_in01(克雷斯特漢姆 室內), gl_k01_a(騎士團1樓), gl_k01_b(騎士團1樓), gl_k01_z(騎士團1樓), gl_knt01(騎士團1樓), gl_knt02(騎士團2樓)"
"2827","憤怒蝙蝠弓箭手","C4_GARGOYLE","100","43,860","惡魔","中","風 3","","","98","43","393","413","剎勒空結晶(97.0%), 寧靜箭矢(50.0%), 小惡魔翅膀(12.5%), 神射手套(0.05%), 蝙蝠弓箭手卡片(0.05%), 鋁原石(5.95%)","gl_sew02(地下水道2樓)"
"1148","米杜沙","MEDUSA","102","25,887","惡魔","中","無 2","15962","4929","87","66","373","360","(服飾)盤蜷白蛇帽(歸屬)(???%), 家畜血(1.0%), 幸運鞭子[2](3詞條)(???%), 慧眼(0.02%), 火焰纏繞的蛇髮(???%), 珍珠(1.25%), 米杜沙卡片(0.01%), 蛇髮(26.68%)","bea_d01_a(西邊洞穴加露), bea_d01_b(西邊洞穴加露), bea_d01_z(西邊洞穴加露), beach_dun(西邊洞穴加露)"
"1202","阿修羅狂戰士","PHENDARK","102","47,704","人形","大","無 2","","","440","50","373","391","白色藥草(9.0%), 神之金屬(0.75%), 細長舌頭(19.4%), 行刑者手套(0.02%), 阿修羅狂戰士卡片(0.01%), 電線(0.5%)","gl_prison1(地下監獄2樓)"
"2759","迅捷米杜沙","C1_MEDUSA","102","129,435","惡魔","中","無 2","239430","73934","87","66","373","360","家畜血(5.0%), 慧眼(0.1%), 珍珠(6.25%), 米杜沙卡片(0.05%), 蛇髮(100.0%)","bea_d01_a(西邊洞穴加露), bea_d01_b(西邊洞穴加露), bea_d01_z(西邊洞穴加露), beach_dun(西邊洞穴加露)"
"1267","卡拉特小丑","CARAT","103","55,686","惡魔","中","風 2","","","111","67","377","369","(服飾)小丑帽(歸屬)(???%), 卡拉特小丑卡片(0.01%), 小丑帽(0.01%), 布里刊(16.0%), 抗魔鞋(0.03%), 白色藥草(7.25%), 霜淇淋(5.0%), 魯特琴[3](???%)","gl_c01_a(克雷斯特漢姆古城1樓), gl_c01_b(克雷斯特漢姆古城1樓), gl_c01_z(克雷斯特漢姆古城1樓), gl_cas01(克雷斯特漢姆古城1樓)"
"2877","狡猾卡拉特小丑","C5_CARAT","103","46,110","惡魔","中","風 2","","","111","67","377","369","卡拉特小丑卡片(0.05%), 小丑帽(0.05%), 布里刊(80.0%), 抗魔鞋(0.15%), 白色藥草(36.25%), 霜淇淋(25.0%)","gl_c01_a(克雷斯特漢姆古城1樓), gl_c01_b(克雷斯特漢姆古城1樓), gl_c01_z(克雷斯特漢姆古城1樓), gl_cas01(克雷斯特漢姆古城1樓)"
"1207","史汀","STING","104","12,000","無形","中","地 3","","","146","34","357","360","(服飾)史汀帽子(歸屬)(???%), 史汀卡片(0.01%), 史汀帽子(???%), 土靈原石(0.13%), 寵物髮帶(0.05%), 某個魔法師的手套[1](???%), 泥團(24.25%), 煤礦(0.65%)","gl_dun01(地下洞穴1樓), gl_sew03(地下水道3樓)"
"2640","狡猾史汀","C5_STING","104","50,715","無形","中","地 3","","","146","34","357","401","史汀卡片(0.05%), 土靈原石(0.65%), 寵物髮帶(0.25%), 泥團(100.0%), 煤礦(3.25%)","gl_sew03(地下水道3樓)"
"1039","巴風特","BAPHOMET","105","91,182,000","惡魔","大","暗 3","","","492","58","447","489","山羊頭盔(1.5%), 山羊頭盔[1](0.05%), 巴風特卡片(0.01%), 死神之鐮(2.0%), 死神之鐮[1](0.25%), 神之金屬(20.86%), 華麗金屬(2.5%), 鋁(27.16%)","b_maz_d03(迷宮森林3樓), b_maz_d03_z(迷宮森林3樓)"
"1098","胡狼頭神","ANUBIS","105","203,836","人形","大","不死 2","","","310","88","383","400","安畢斯卡片(0.01%), 智慧手套(0.01%), 神之金屬(0.53%), 聖杖 英靈(0.02%), 聖殿士面具(21.83%)","in_sphinx4(人面獅身像地下4樓), in_sphinx5(人面獅身像地下5樓), sp_d04_a(人面獅身像地下4樓), sp_d04_b(人面獅身像地下4樓), sp_d04_z(人面獅身像地下4樓), sp_d05_a(人面獅身像地下5樓), sp_d05_b(人面獅身像地下5樓), sp_d05_z(人面獅身像地下5樓)"
"1178","傑洛米","ZEROM","105","83,926","人形","中","火 1","57,385","","139","22","378","343","三角褲(1.0%), 侍衛口罩(0.02%), 傑洛米卡片(0.01%), 強化武器金屬-級數二(0.28%), 腳鍊(0.05%), 鐵(0.95%), 鐵礦石(1.5%)","in_sphinx1(人面獅身像地下1樓), in_sphinx2(人面獅身像地下2樓), sp_d01_a(人面獅身像地下1樓), sp_d01_b(人面獅身像地下1樓), sp_d01_z(人面獅身像地下1樓), sp_d02_a(人面獅身像地下2樓), sp_d02_b(人面獅身像地下2樓), sp_d02_z(人面獅身像地下2樓)"
"1200","艾斯恩魔女","ZHERLTHSH","105","61,350","人形","中","無 3","","","91","99","378","431","女王的鞭子(0.5%), 玫瑰石英(7.5%), 艾斯恩魔女卡片(0.01%), 蝴蝶假面(0.02%), 行刑者手套(0.03%)","gl_prison1(地下監獄2樓)"
"20368","汙染幽靈弓箭手","RAYDRIC_ARCHER_MJ","105","2,355,718","惡魔","中","暗 2","","","412","101","433","487","布里刊(37.74%), 銳利箭矢(3.5%)","gl_knt02(騎士團2樓)"
"20379","冰魔巫師","ICE_GHOST","105","69,300","惡魔","中","水 3","","","67","102","419","440","剎勒空結晶(22.8%), 寒冰魔杖[1](0.5%), 死人遺骨(30.0%), 骷髏頭(2.5%)","gl_step(樓梯迷宮)"
"1164","諾可伊","REQUIEM","106","129,227","人形","中","暗 1","77,537","","132","30","342","329","(服飾)葬禮帽(歸屬)(???%), 6等料理書(0.01%), 亡者牙齒(17.5%), 亡者遺物(7.5%), 剎勒空結晶(12.5%), 大衣[1](0.05%), 神秘藍箱(0.18%), 華麗金屬(0.01%), 諾可伊卡片(0.01%)","in_sphinx1(人面獅身像地下1樓), in_sphinx2(人面獅身像地下2樓), sp_d01_a(人面獅身像地下1樓), sp_d01_b(人面獅身像地下1樓), sp_d01_z(人面獅身像地下1樓), sp_d02_a(人面獅身像地下2樓), sp_d02_b(人面獅身像地下2樓), sp_d02_z(人面獅身像地下2樓)"
"2687","雄壯諾可伊","C2_REQUIEM","106","","人形","中","暗 1","","","88","20","342","329","6等料理書(0.05%), 亡者牙齒(87.5%), 亡者遺物(37.5%), 剎勒空結晶(62.5%), 大衣[1](0.25%), 神秘藍箱(0.9%), 華麗金屬(0.05%), 諾可伊卡片(0.05%)","in_sphinx2(人面獅身像地下2樓), sp_d02_a(人面獅身像地下2樓), sp_d02_b(人面獅身像地下2樓), sp_d02_z(人面獅身像地下2樓)"
"1194","捲甲蟲","ARCLOUSE","107","14,944","昆蟲","中","地 2","32,895","6,579","101","36","383","450","剎勒空結晶(12.5%), 剎勒空結晶(2.25%), 圓形外皮(17.5%), 土靈原石(0.1%), 堅硬外皮(4.0%), 捲甲蟲卡片(0.01%), 粘稠液體(15.0%), 紅色魔力礦石(1.5%)","alde_dun01(鐘塔地下1樓), gl_dun01(地下洞穴1樓), gl_sew01(地下水道1樓), moc_pryd06(金字塔地下2樓), pry_d06_a(金字塔地下2樓), pry_d06_b(金字塔地下2樓), pry_d06_z(金字塔地下2樓)"
"1310","狂暴米洛斯","MAJORUROS","107","28,877","動物","大","火 2","","","111","25","374","379","星星的角(1.25%), 牛頭肉(5.0%), 牛鼻環(22.07%), 狂暴米諾斯卡片(0.01%), 白色藥草(9.25%), 神之金屬(0.08%), 銀戒指(0.8%)","gl_d02_a(地下洞穴2樓), gl_d02_b(地下洞穴2樓), gl_d02_z(地下洞穴2樓), gl_dun02(地下洞穴2樓)"
"2767","憤怒狂暴米諾斯","C4_MAJORUROS","107","59,005","動物","大","火 2","","","111","25","391","379","星星的角(6.25%), 牛頭肉(25.0%), 牛鼻環(100.0%), 狂暴米諾斯卡片(0.05%), 白色藥草(46.25%), 神之金屬(0.4%), 銀戒指(4.0%)","gl_d02_a(地下洞穴2樓), gl_d02_b(地下洞穴2樓), gl_d02_z(地下洞穴2樓), gl_dun02(地下洞穴2樓)"
"2894","菁英捲甲蟲","C3_ARCLOUSE","107","50,100","昆蟲","中","地 2","","","101","36","383","450","剎勒空結晶(11.25%), 剎勒空結晶(62.5%), 圓形外皮(87.5%), 土靈原石(0.5%), 堅硬外皮(20.0%), 捲甲蟲卡片(0.05%), 粘稠液體(75.0%), 紅色魔力礦石(7.5%)","alde_dun01(鐘塔地下1樓)"
"20380","火魔巫師","FLAME_GHOST","107","64,949","惡魔","中","火 3","","","67","102","418","446","剎勒空結晶(22.8%), 業火魔杖[1](0.5%), 死人遺骨(30.0%), 骷髏頭(2.5%)","gl_step(樓梯迷宮)"
"1140","馬爾杜克","MARDUK","109","126,671","人形","大","火 1","","","99","64","390","366","惡魔召喚書(0.1%), 智慧手套(0.01%), 火箭術等級5(0.5%), 火靈原石(0.18%), 聖杖 英靈(0.02%), 聖殿士面具(21.83%), 馬爾杜克卡片(0.01%)","in_sphinx3(人面獅身像地下3樓), sp_d03_a(人面獅身像地下3樓), sp_d03_b(人面獅身像地下3樓), sp_d03_z(人面獅身像地下3樓)"
"1206","虎蜥人","ANOLIAN","109","67,099","魚貝","中","水 2","","","61","11","381","365","大馬士革短劍[2](???%), 水靈箭矢(10.0%), 水靈箭矢筒(???%), 神之金屬(0.67%), 紅色領巾(0.05%), 虎蜥人卡片(0.01%), 虎蜥皮(24.25%), 蜂膠(0.03%), 西裝外套[1](???%)","gl_dun01(地下洞穴1樓), gl_sew04(地下水道4樓)"
"2763","狡猾馬爾杜克","C5_MARDUK","109","","人形","大","火 1","","","66","43","363","366","惡魔召喚書(0.5%), 智慧手套(0.05%), 火箭術等級5(2.5%), 火靈原石(0.9%), 聖杖 英靈(0.1%), 聖殿士面具(100.0%), 馬爾杜克卡片(0.05%)","in_sphinx3(人面獅身像地下3樓), sp_d03_a(人面獅身像地下3樓), sp_d03_b(人面獅身像地下3樓), sp_d03_z(人面獅身像地下3樓)"
"2899","憤怒虎蜥人","C4_ANOLIAN","109","77,735","魚貝","中","水 2","","","61","11","399","365","水靈箭矢筒(0.2%), 神之金屬(3.35%), 紅色領巾(0.25%), 虎蜥人卡片(0.05%), 虎蜥皮(100.0%), 蜂膠(0.15%)","gl_sew04(地下水道4樓)"
"20370","汙染史汀","STING_MJ","109","2,297,907","無形","中","地 3","","","276","100","420","471","土靈原石(0.3%), 寵物髮帶(0.13%), 泥團(10.0%), 煤礦(1.6%)","gl_dun01(地下洞穴1樓)"
"20371","越獄腐屍","RAGGED_ZOMBIE_MJ","109","30,138","人形","中","不死 2","","","162","70","392","455","囚犯日記本[1](0.5%), 手銬(17.5%), 老舊湯匙(0.5%), 鋁(0.1%)","gl_prison1(地下監獄2樓)"
"1583","塔奧群卡","TAO_GUNKA","110","","惡魔","大","無 3","","","404","143","498","541","塔奧群卡卡片(0.01%), 寶石原石(24.25%), 寶石頭盔[1](0.03%), 望遠鏡(2.0%), 白色藥水(15.0%), 黃寶石(5.0%)","b_bea_d01(西邊洞穴加露), b_bea_d01_z(西邊洞穴加露)"
"1297","狂暴木乃伊","ANCIENT_MUMMY","114","27,157","不死","中","不死 2","","","93","51","374","446","亡者遺物(9.0%), 狂暴木乃伊卡片(0.01%), 神之金屬原石(0.75%), 腐爛繃帶(22.07%), 銀戒指(0.75%), 鋁原石(0.5%)","moc_pryd06(金字塔地下2樓), pry_d06_a(金字塔地下2樓), pry_d06_b(金字塔地下2樓), pry_d06_z(金字塔地下2樓)"
"1268","血腥騎士","BLOODY_KNIGHT","116","68,500","無形","大","暗 4","","","122","50","384","438","亞藍斯之劍(0.01%), 布里刊(24.25%), 血腥騎士卡片(0.01%), 金屬頭盔[1](0.23%), 鐮戟[1](0.01%)","gl_knt02(騎士團2樓)"
"1293","狂暴克瑞米","CREMY_FEAR","117","25,084","昆蟲","小","風 1","","","76","37","359","376","城戰紫色藥水箱(0.1%), 狂暴克瑞米卡片(0.01%), 瑪絲黛拉果實(0.25%), 蜂蜜(2.75%), 蝴蝶翅膀粉末(22.75%)","gld_dun03(巴基力雷恩密穴1樓), gld_dun03_2(巴基力雷恩密穴2樓)"
"1154","帕莎納","PASANA","118","133,635","人形","中","火 2","","","139","52","355","369","(服飾)吹口哨(歸屬)(???%), 帕莎納卡片(0.01%), 流星錘[3](???%), 破刃長戟[3](???%), 破裂之劍(21.83%), 蜂蜜罐(12.5%), 襯衫(0.5%), 鋁原石(0.1%)","in_sphinx3(人面獅身像地下3樓), in_sphinx4(人面獅身像地下4樓), in_sphinx5(人面獅身像地下5樓), sp_d03_a(人面獅身像地下3樓), sp_d03_b(人面獅身像地下3樓), sp_d03_z(人面獅身像地下3樓), sp_d04_a(人面獅身像地下4樓), sp_d04_b(人面獅身像地下4樓), sp_d04_z(人面獅身像地下4樓), sp_d05_a(人面獅身像地下5樓), sp_d05_b(人面獅身像地下5樓), sp_d05_z(人面獅身像地下5樓)"
"1306","狂暴大腳熊","LEIB_OLMAI","118","286,958","動物","大","地 1","","","254","62","358","374","熊掌(22.75%), 狂暴大腳熊卡片(0.01%), 瘋兔娃娃(0.6%), 糞便帽(0.04%), 蜂蜜(2.5%), 賽依伐(4.0%), 黃金(0.01%)","gld_dun01(青林湖密穴1樓), gld_dun01_2(青林湖密穴2樓)"
"2719","迅捷帕莎納","C1_PASANA","118","","人形","中","火 2","","","93","35","355","369","帕莎納卡片(0.05%), 破裂之劍(100.0%), 蜂蜜罐(62.5%), 襯衫(2.5%), 鋁原石(0.5%)","in_sphinx5(人面獅身像地下5樓), sp_d05_a(人面獅身像地下5樓), sp_d05_b(人面獅身像地下5樓), sp_d05_z(人面獅身像地下5樓)"
"2780","雄壯狂暴大腳熊","C2_LEIB_OLMAI","118","240,010","動物","大","地 1","","","127","31","358","374","熊掌(100.0%), 狂暴大腳熊卡片(0.05%), 瘋兔娃娃(3.0%), 糞便帽(0.2%), 蜂蜜(12.5%), 賽依伐(20.0%), 黃金(0.01%)",""
"1298","腐屍首領","ZOMBIE_MASTER","119","298,538","不死","中","不死 1","","62,569","156","92","388","391","亡者牙齒(7.5%), 公會基地鑄幣(???%), 城戰紫色藥水箱(0.05%), 白寶石(0.5%), 破爛爛的衣服(0.01%), 破爛爛的衣服(22.07%), 粘稠液體(7.5%), 紅寶石(1.0%), 腐屍首領卡片(0.01%)","gld_dun04(怖立特離亞密穴1樓), gld_dun04_2(怖立特離亞密穴2樓)"
"2605","菁英腐屍首領","C3_ZOMBIE_MASTER","119","127,550","不死","中","不死 1","","938,521","78","46","388","391","亡者牙齒(37.5%), 城戰紫色藥水箱(0.25%), 白寶石(2.5%), 破爛爛的衣服(0.05%), 破爛爛的衣服(100.0%), 粘稠液體(37.5%), 紅寶石(5.0%), 腐屍首領卡片(0.05%)",""
"1208","邪骸浪人","WANDER_MAN","120","31,732","惡魔","中","風 1","","","64","5","418","470","名刀 不知火(0.01%), 神之金屬(1.09%), 老舊卡冊(0.01%), 草葉(0.03%), 邪骸浪人卡片(0.01%), 邪骸浪人魔的外衣[1](???%), 骷髏頭(24.25%)","gl_c02_a(克雷斯特漢姆古城2樓), gl_c02_b(克雷斯特漢姆古城2樓), gl_c02_z(克雷斯特漢姆古城2樓), gl_cas02(克雷斯特漢姆古城2樓), gl_in01(克雷斯特漢姆 室內)"
"1295","鴞裊男爵","OWL_BARON","120","151,418","惡魔","大","無 3","","","88","25","399","422","柔軟的羽毛(12.5%), 破爛爛的衣服(17.5%), 紳士的權杖[1](0.01%), 角弓[2](???%), 雷擊術等級5(0.5%), 靈魂之杖(0.01%), 魔術師帽(0.03%), 鴞裊男爵卡片(0.01%)","gl_c01_a(克雷斯特漢姆古城1樓), gl_c01_b(克雷斯特漢姆古城1樓), gl_c01_z(克雷斯特漢姆古城1樓), gl_cas01(克雷斯特漢姆古城1樓)"
"1303","狂暴蜂兵","GIANT_HONET","120","332,910","昆蟲","小","風 1","","","160","86","371","375","城戰紫色藥水箱(0.05%), 狂暴蜂兵卡片(0.01%), 珍珠(0.1%), 瑪絲黛拉果實(0.06%), 蜂膠(2.75%), 蜂蜜(6.0%)","gld_dun02(露依納密穴1樓), gld_dun02_2(露依納密穴2樓)"
"1311","狂暴野豬","GULLINBURSTI","120","318,996","動物","大","地 2","","","216","86","377","371","剎勒空結晶(0.8%), 大眼睛眼鏡(0.01%), 家畜血(0.03%), 曼特療傷藥(0.08%), 狂暴野豬卡片(0.01%), 皮帶[1](0.01%), 葡萄(1.45%), 野豬毛(17.5%)","gld_dun01(青林湖密穴1樓), gld_dun01_2(青林湖密穴2樓)"
"2620","憤怒邪骸浪人","C4_WANDER_MAN","120","1,220,805","惡魔","中","風 1","1,123,515","","64","5","445","470","名刀 不知火(0.05%), 神之金屬(5.45%), 老舊卡冊(0.05%), 草葉(0.15%), 邪骸浪人卡片(0.05%), 骷髏頭(100.0%)","gl_c02_a(克雷斯特漢姆古城2樓), gl_c02_b(克雷斯特漢姆古城2樓), gl_c02_z(克雷斯特漢姆古城2樓), gl_cas02(克雷斯特漢姆古城2樓)"
"2821","菁英狂暴蜂兵","C3_GIANT_HONET","120","132,605","昆蟲","小","風 1","","","80","43","371","375","城戰紫色藥水箱(0.25%), 狂暴蜂兵卡片(0.05%), 珍珠(0.5%), 瑪絲黛拉果實(0.3%), 蜂膠(13.75%), 蜂蜜(30.0%)",""
"20367","汙染幽靈劍士","RAYDRIC_MJ","120","2,372,683","人形","大","暗 2","","","494","101","462","451","布里刊(37.74%), 王室騎士長矛[1](0.5%), 鋁原石(0.35%)","gl_knt02(騎士團2樓)"
"1291","狂暴惡靈","WRAITH_DEAD","121","448,331","不死","大","不死 4","","92,236","176","112","399","412","3克拉鑽石(0.03%), 公會基地鑄幣(???%), 婚禮頭紗(0.05%), 狂暴惡靈卡片(0.01%), 神秘藍箱(0.02%), 紅色魔力礦石(3.5%), 透明之布(22.07%)","gld_dun04(怖立特離亞密穴1樓), gld_dun04_2(怖立特離亞密穴2樓)"
"1300","狂暴綠棉蟲","CATERPILLAR","121","25,656","昆蟲","小","地 1","","","100","42","367","360","土靈原石(0.25%), 布里刊(26.68%), 星星的角(0.5%), 柔毛(15.0%), 狂暴綠綿蟲卡片(0.01%), 神秘藍箱(0.02%)","gld_dun03(巴基力雷恩密穴1樓), gld_dun03_2(巴基力雷恩密穴2樓)"
"1305","狂暴蜈蚣","ANCIENT_WORM","121","383,122","昆蟲","大","毒 1","","","180","82","385","389","圓形外皮(3.4%), 布里刊(12.5%), 戰士長靴[1](0.05%), 昆蟲後腳(22.07%), 狂暴蜈蚣卡片(0.01%), 粘稠液體(17.5%)","gld_dun02(露依納密穴1樓), gld_dun02_2(露依納密穴2樓)"
"2876","憤怒狂暴綠棉蟲","C4_CATERPILLAR","121","128,280","昆蟲","小","地 1","","","100","42","378","360","土靈原石(1.25%), 布里刊(100.0%), 星星的角(2.5%), 柔毛(75.0%), 狂暴綠綿蟲卡片(0.05%), 神秘藍箱(0.1%)",""
"1219","深淵騎士","KNIGHT_OF_ABYSS","122","85,457","人形","大","暗 4","","","102","50","384","440","(服飾)深淵騎士帽(歸屬)(???%), 戰鬥鉤槍[1](0.13%), 斷柄之刀(0.03%), 深淵騎士卡片(0.01%), 秘衣 美德[1](0.01%), 鋁(1.85%), 鞭繩(26.68%)","gl_c02_a(克雷斯特漢姆古城2樓), gl_c02_b(克雷斯特漢姆古城2樓), gl_c02_z(克雷斯特漢姆古城2樓), gl_cas02(克雷斯特漢姆古城2樓), gl_k01_a(騎士團1樓), gl_k01_b(騎士團1樓), gl_k01_z(騎士團1樓), gl_knt01(騎士團1樓), gl_knt02(騎士團2樓), glast_01(克雷斯特漢姆)"
