"id","名稱","敘述","類別","子類別","攻擊","防禦","重量","買價","賣價"
"480117","(服飾)劍魚電吉他","模仿劍魚的外型而製作的電吉他。","服飾裝備","披肩","0","0","0","20","10"
"480126","(服飾)超大鯊魚後背娃娃","超大型的服飾玩偶，\n從整個鯊魚身上感受到的喜感得到了治癒。","服飾裝備","披肩","0","0","0","20","10"
"480131","(服飾)火焰漩渦","從腳下引起漩渦和燃燒的服飾火花，\n由於是裝飾品不用擔心被燙傷。","服飾裝備","披肩","0","0","0","20","10"
"480168","(服飾)旋律鋼琴之翼","帶有鋼琴鍵的服裝翅膀，\n鍵盤中散播著美妙音色。","服飾裝備","披肩","0","0","0","20","10"
"480169","(服飾)魔王搖滾電吉他","以赤焰小惡魔為主題設計的服飾用吉他。\n注入炙熱的靈魂來演奏看看吧！","服飾裝備","披肩","0","0","0","20","10"
"480177","(服飾)文藝花束","使用紅黃色鬱金香做成的捧花，\n綁在花束上的蝴蝶結格外好看。","服飾裝備","披肩","0","0","0","20","10"
"480189","(服飾)墮落女武神之翼","被詛咒的魔球吸入而迷失方向的生命力變成了結晶，蘊含著荒廢的力量。","服飾裝備","披肩","0","0","0","20","10"
"480221","(服飾)九尾狐之尾","以擁有9條尾巴的九尾狐為原型所製成的服飾用飾品。","服飾裝備","披肩","0","0","0","20","10"
"480223","(服飾)妖刀村正","模仿妖刀村正製作的喵族服裝用刀。\n其實是玩具，所以即使是小朋友使用也很安全。","服飾裝備","披肩","0","0","0","20","10"
"480289","(服飾)月夜貓金鐘","以月夜貓的金鐘設計的服裝。","服飾裝備","걸칠것","0","0","0","20","10"
"480311","(服飾)幸福鑰匙","蘊含希望幸運降臨於所有人的心願的鑰匙服飾。\n以象徵幸運花語的四葉幸運草裝飾而成。","服飾裝備","披肩","0","0","0","20","10"
"480316","(服飾)雙頭巨斧","巨大服飾用雙刀斧。\n雖然看起來重到無法舉起，但因為是服飾所以完全沒問題！","服飾裝備","披肩","0","0","0","20","10"
"480336","(服飾)捕蟲網","為了捕捉昆蟲而穿上的蚊帳套裝，讓人不禁回憶起年少時炎熱的夏天。","服飾裝備","披肩","0","0","0","20","10"
"480362","(服飾)九尾狐之尾(白)","以擁有9條尾巴的九尾狐為原型所製成的服飾用飾品。","服飾裝備","披肩","0","0","0","20","10"
"480377","(服飾)白色布偶貓玩偶","非常喜歡貓的某個工匠模仿貓的樣子製作的包。\n外出時也可以隨時和心愛的貓在一起。","服飾裝備","披肩","0","0","0","20","10"
"480378","披肩","圍巾式的斗篷。","防具","披肩","0","8","40","20","10"
"480379","伯爵斗篷","以前某個城鎮的知名領主所穿過的斗篷，想要展現魄力的話，裝備上去比較好。\nAGI + 1","防具","披肩","0","9","60","20","10"
"480381","斗篷","用堅硬的布料做成,遮住脖子、肩膀和背部,有防禦力的斗篷。","防具","披肩","0","13","60","20","10"
"480382","抗魔斗篷","斗篷看起來很破爛粗糙，但卻莫名地擁有優秀的抗魔法防禦力。\nMDEF+10，無法破壞","防具","披肩","0","4","50","20","10"
"480384","連帽披肩","保護肩膀和頭部的連帽披肩。","防具","披肩","0","4","20","1,000","500"
"480385","披肩","圍巾式的斗篷。","防具","披肩","0","8","40","20","10"
"480386","斗篷","用堅硬的布料做成,遮住脖子、肩膀和背部,有防禦力的斗篷。","防具","披肩","0","13","60","20","10"
"480414","連帽披肩","保護肩膀和頭部的連帽披肩。","防具","披肩","0","4","20","1,000","500"
"480429","(服飾)貓咪甜甜圈","在圓圓的甜甜圈上加上貓耳造型而製成的可愛模型。\n連貓咪的臉和尾巴的花紋都精美地重現了。","服飾裝備","披肩","0","0","0","20","10"
"480445","(服飾)招財太子","酷似太子的背包。\n揹著時感覺好運會找上門。","服飾裝備","披肩","0","0","0","20","10"
"480450","(服飾)甜甜蜂蜜棒","不斷滴落著香甜蜂蜜的巨大蜂蜜棒。\n雖然已經製成服飾，但是據說會引來真的蜂兵，要小心！","服飾裝備","披肩","0","0","0","20","10"
"480460","(服飾)哥德式玫瑰蝴蝶結","使用黑色哥德風蝴蝶結與紅玫瑰裝飾的優雅飾品。結合玫瑰的美與蝴蝶結的神祕感，吸引周遭的目光。","服飾裝備","披肩","0","0","0","20","10"
"480470","(服飾)豔陽海灘","重現渡假勝地的海邊沐浴於強烈陽光下感覺的服飾。","服飾裝備","披肩","0","0","0","20","10"
"480477","(服飾)波利游泳圈","仿製可愛波利外型的游泳圈。\n聽說質感非常像波利，讓人大吃一驚。\n「真的是仿製品嗎?」","服飾裝備","披肩","0","0","0","20","10"
"480485","(服飾)深海章魚的呼喚","戴太久的話感覺會被章魚抓進深海。","服飾裝備","披肩","0","0","0","20","10"
"480486","(服飾)柴犬之尾","以在空中捲起的柴犬尾巴為靈感製作的服飾。\n輕輕搖晃的樣子非常可愛。","服飾裝備","披肩","0","0","0","20","10"
"480517","(服飾)神龍戰士斗篷與手杖","阿波走遍世界時穿戴的紅色斗篷，\n翡翠色的手杖是阿波由龜大仙傳承而來的。\n可以感受神龍戰士的氣勢。","服飾裝備","披肩","0","0","0","20","10"
"480569","(服飾)捕蟲網(歸屬)","為了捕捉昆蟲而穿上的蚊帳套裝，讓人不禁回憶起年少時炎熱的夏天。","服飾裝備","披肩","0","0","0","20","10"
"480570","(服飾)純白婚紗(歸屬)","結婚時所穿的美麗面紗。\n據說得到祝福的面紗可以保護佩戴者不受惡魔的侵害。","服飾裝備","披肩","0","0","0","20","10"
"480571","(服飾)魔王搖滾電吉他(歸屬)","以赤焰小惡魔為主題設計的服飾用吉他。\n注入炙熱的靈魂來演奏看看吧！","服飾裝備","披肩","0","0","0","20","10"
"480572","(服飾)劍魚電吉他(歸屬)","模仿劍魚的外型而製作的電吉他。","服飾裝備","披肩","0","0","0","20","10"
"480573","(服飾)後背大蜘蛛(歸屬)","模仿蜘蛛形狀而做成的披肩裝飾，蜘蛛的腿看似翅膀一樣。","服飾裝備","披肩","0","0","0","20","10"
"480574","(服飾)永恆之翼(歸屬)","大天使的白色巨型翅膀。","服飾裝備","披肩","0","0","0","20","10"
"480575","(服飾)墮落女武神之翼(歸屬)","被詛咒的魔球吸入而迷失方向的生命力變成了結晶，蘊含著荒廢的力量。","服飾裝備","披肩","0","0","0","20","10"
"480576","(服飾)妖刀村正(歸屬)","模仿妖刀村正製作的喵族服裝用刀。\n其實是玩具，所以即使是小朋友使用也很安全。","服飾裝備","披肩","0","0","0","20","10"
"480577","(服飾)超大貓咪後背包(歸屬)","好大隻的貓咪，揹起來一定很可愛。","服飾裝備","披肩","0","0","0","20","10"
"480578","(服飾)伊甸仙之羽翼(歸屬)","以飛越伊甸園的精靈為形象製作而成的翅膀。","服飾裝備","披肩","0","0","0","20","10"
"480579","(服飾)火焰漩渦(歸屬)","從腳下引起漩渦和燃燒的服飾火花，\n由於是裝飾品不用擔心被燙傷。","服飾裝備","披肩","0","0","0","20","10"
"480580","(服飾)超大貓咪後背包(黑)(歸屬)","好大隻的黑色貓咪，揹起來一定很可愛。","服飾裝備","披肩","0","0","0","20","10"
"480582","(服飾)三色年糕糰子","巨型3色波利！！啊，不對..事項波利的糰子。","服飾裝備","披肩","0","0","0","20","10"
"480587","(服飾)熾天使之翼(歸屬)","燃燒的天使羽翼。","服飾裝備","披肩","0","0","0","20","10"
"480588","(服飾)黃金翅膀(歸屬)","輝煌的金色翅膀。","服飾裝備","披肩","0","0","0","20","10"
"480589","(服飾)拉貴爾翅膀(歸屬)","七大天使中被譽為「和睦天使」的拉貴爾翅膀。\n亦被稱為拿著號角的第六位天使。","服飾裝備","披肩","0","0","0","20","10"
"480595","(服飾)沒牙翅膀","以沒牙的翅膀與尾巴為原型製作的服飾。只要穿上就會讓人有種彷彿能展翅高飛的感覺。","服飾裝備","披肩","0","0","0","20","10"
"480596","(服飾)沒牙連帽披肩","想像沒牙被背著的模樣而設計的連帽披肩，厚實、柔滑、溫暖又可愛。","服飾裝備","頭上","0","0","0","20","10"
"480600","(服飾)波利游泳圈(歸屬)","仿製可愛波利外型的游泳圈。\n聽說質感非常像波利，讓人大吃一驚。\n「真的是仿製品嗎?」","服飾裝備","披肩","0","0","0","20","10"
"480612","(服飾)沒牙翅膀(歸屬)","以沒牙的翅膀與尾巴為原型製作的服飾。只要穿上就會讓人有種彷彿能展翅高飛的感覺。","服飾裝備","披肩","0","0","0","20","10"
"480613","(服飾)神龍戰士斗篷與手杖(歸屬)","阿波走遍世界時穿戴的紅色斗篷，\n翡翠色的手杖是阿波由龜大仙傳承而來的。\n可以感受神龍戰士的氣勢。","服飾裝備","披肩","0","0","0","20","10"
"480623","(服飾)幸福鑰匙(歸屬)","蘊含希望幸運降臨於所有人的心願的鑰匙服飾。\n以象徵幸運花語的四葉幸運草裝飾而成。","服飾裝備","披肩","0","0","0","20","10"
"480624","(服飾)情人巧克力後背包(歸屬)","為了情人節而推出的限量紀念背包。\n用蝴蝶結裝飾的巧克力心上裝飾著波利。","服飾裝備","披肩","0","0","0","20","10"
"480625","(服飾)泡泡波利池(歸屬)","不斷冒出波利泡泡的服飾氣息。","服飾裝備","披肩","0","0","0","20","10"
"480626","(服飾)豔陽海灘(歸屬)","重現渡假勝地的海邊沐浴於強烈陽光下感覺的服飾。","服飾裝備","披肩","0","0","0","20","10"
"480633","(服飾)巴基利神話之翼(歸屬)","讓人聯想到高貴美麗女武神的翅膀服飾。\n羽毛彷彿受到祝福般，斷飄散，但翅膀的羽毛卻從未減少。","服飾裝備","披肩","0","0","0","20","10"
"480634","(服飾)月夜貓金鐘(歸屬)","以月夜貓的金鐘設計的服裝。","服飾裝備","걸칠것","0","0","0","20","10"
"480635","(服飾)蓋勒哈里特小惡魔背包(歸屬)","依照人氣蓋勒哈里特小惡魔的外型所製作成的背包,在女性之間非常受歡迎。","服飾裝備","-","0","0","0","20","10"
"480636","(服飾)六芒星陣(歸屬)","在腳周圍隱約出現的服飾版魔法陣。\n感覺自己成了一個偉大的魔法師。","服飾裝備","披肩","0","0","0","20","10"
"480637","(服飾)雙頭巨斧(歸屬)","巨大服飾用雙刀斧。\n雖然看起來重到無法舉起，但因為是服飾所以完全沒問題！","服飾裝備","披肩","0","0","0","20","10"
"480638","(服飾)箭族後背弓(歸屬)","繫在背上裝飾用的弓。\n感覺自己也變成了神射手。","服飾裝備","披肩","0","0","0","20","10"
"480642","(服飾)大天使之盾","由神的令使授予，充滿神旨意義的象徵性盾牌。","服飾裝備","披肩","0","0","0","20","10"
"480643","(服飾)大天使之盾(歸屬)","由神的令使授予，充滿神旨意義的象徵性盾牌。","服飾裝備","披肩","0","0","0","20","10"
"480652","(服飾)迷彩旅行包(歸屬)","迷彩花紋的背包，是軍裝時尚不可或缺的單品。","服飾裝備","披肩","0","0","0","20","10"
"480653","(服飾)雙十守護者之盾(歸屬)","慶祝雙十國慶日的特殊服飾，象徵著堅忍不拔及守護之意的盾牌。","服飾裝備","披肩","0","0","0","20","10"
"480654","(服飾)甜甜蜂蜜棒(歸屬)","不斷滴落著香甜蜂蜜的巨大蜂蜜棒。\n雖然已經製成服飾，但是據說會引來真的蜂兵，要小心！","服飾裝備","披肩","0","0","0","20","10"
"480661","(服飾)三色年糕糰子(歸屬)","巨型3色波利！！啊，不對..事項波利的糰子。","服飾裝備","披肩","0","0","0","20","10"
"480662","(服飾)熊熊背包(歸屬)","以揹著布包包的泰迪熊為設計靈感的服飾用包包。\n腹部有拉鍊，可以放入並保管物品。","服飾裝備","披肩","0","0","0","20","10"
"480668","(服飾)幸福之翼(歸屬)","會帶來幸福感的翅膀。","服飾裝備","披肩","0","0","0","20","10"
"480675","(服飾)滿城盡下黃金雨(歸屬)","這一生若被金幣壓死也無憾。","服飾裝備","披肩","0","0","0","20","10"
"480676","(服飾)哥德式玫瑰蝴蝶結(歸屬)","使用黑色哥德風蝴蝶結與紅玫瑰裝飾的優雅飾品。結合玫瑰的美與蝴蝶結的神祕感，吸引周遭的目光。","服飾裝備","披肩","0","0","0","20","10"
"480677","(服飾)南瓜波利背包(歸屬)","為了裝飾萬聖節而研發的維京南瓜形狀的背包。","服飾裝備","披肩","0","0","0","20","10"
"480678","(服飾)劍聖羽翼(歸屬)","將彎曲的劍堆砌而成的羽翼裝飾。\n靠太近小心被刺到喔!","服飾裝備","披肩","0","0","0","20","10"
"480679","(服飾)九尾狐之尾(歸屬)","以擁有9條尾巴的九尾狐為原型所製成的服飾用飾品。","服飾裝備","披肩","0","0","0","20","10"
"480680","(服飾)藍聖天使翅膀(歸屬)","散發璀璨光芒的藍色天使波利翅膀。","服飾裝備","披肩","0","0","0","20","10"
"480682","(服飾)九尾狐之尾(白)(歸屬)","以擁有9條尾巴的九尾狐為原型所製成的服飾用飾品。","服飾裝備","披肩","0","0","0","20","10"
"480684","(服飾)旋律鋼琴之翼(歸屬)","帶有鋼琴鍵的服裝翅膀，\n鍵盤中散播著美妙音色。","服飾裝備","披肩","0","0","0","20","10"
"480685","(服飾)招財太子(歸屬)","酷似太子的背包。\n揹著時感覺好運會找上門。","服飾裝備","披肩","0","0","0","20","10"
"480688","(服飾)貓咪甜甜圈(歸屬)","在圓圓的甜甜圈上加上貓耳造型而製成的可愛模型。\n連貓咪的臉和尾巴的花紋都精美地重現了。","服飾裝備","披肩","0","0","0","20","10"
"480689","(服飾)柴犬之尾(歸屬)","以在空中捲起的柴犬尾巴為靈感製作的服飾。\n輕輕搖晃的樣子非常可愛。","服飾裝備","披肩","0","0","0","20","10"
"480693","(服飾)文藝花束(歸屬)","使用紅黃色鬱金香做成的捧花，\n綁在花束上的蝴蝶結格外好看。","服飾裝備","披肩","0","0","0","20","10"
"480694","(服飾)超大鯊魚後背娃娃(歸屬)","超大型的服飾玩偶，\n從整個鯊魚身上感受到的喜感得到了治癒。","服飾裝備","披肩","0","0","0","20","10"
"480695","(服飾)聖誕展翅之翼(歸屬)","聖誕樹形狀的背飾，襯托了聖誕節的氣氛。\n聖誕樹蘊含著神聖的力量。\n-\n[活動限定附加能力]\n擊殺魔物經驗值+10%。","服飾裝備","披肩","0","0","0","20","10"
"480700","(服飾)棕熊背包(歸屬)","能感受到強烈氣魄的棕熊玩偶背包。\n讓人有種栩栩如生的錯覺。","服飾裝備","-","0","0","0","20","10"
"480701","(服飾)粉紅邱比特翅膀(歸屬)","專司男女戀愛的調皮天使粉紅翅膀。","服飾裝備","披肩","0","0","0","20","10"
"480703","(服飾)隱形披肩(歸屬)","雖然用手觸摸感覺像是斗篷，但卻看不到。","服飾裝備","披肩","0","0","0","20","10"
"480704","(服飾)白色布偶貓玩偶(歸屬)","非常喜歡貓的某個工匠模仿貓的樣子製作的包。\n外出時也可以隨時和心愛的貓在一起。","服飾裝備","披肩","0","0","0","20","10"
"480705","(服飾)深海章魚的呼喚(歸屬)","戴太久的話感覺會被章魚抓進深海。","服飾裝備","披肩","0","0","0","20","10"
"480706","(服飾)黑色貓咪背包(歸屬)","貓咪造型的背包,可以裝上許多貓咪喜愛的玩具。","服飾裝備","披肩","0","0","0","20","10"
"490759","夏天盛宴手環","All State +1。","防具","飾品","0","0","0","20","10"
"500006","中級公會員水紋之劍","「※WOE-FE戰區追加屬性」\n對玩家的物理傷害+20%。\n忽視玩家物理防禦力5%。\n精煉每+1時，對玩家的物理傷害再+1%。\n精煉+7以上時，忽視玩家的防禦力5%。\n精煉+9以上時，對玩家的物理傷害再+15%。\n精煉+10以上，犧牲執行成功時，30秒內施法者最多+MHP1000，武器精煉每+1時，最多額外+MHP50。","武器","劍","130","0","70","20","10"
